,county,child_abuse_rate,children_conc_pov,elevated_lead,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county,code,name,city,full_address,long,lat,district,percent_EDS,SPgrade,EOG_18_19,EOG_quintile
105,Bladen,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1.0,41.8,36976.0,90332,Elizabethtown Middle,Elizabethtown,"1496 Hwy 701 South, Elizabethtown, NC 28337",-78.6151174,34.6135997,Bladen County Schools,75.50,D,42.00,3.0
106,Bladen,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1.0,41.8,36976.0,09A000,Paul R Brown Leadership Academy,Elizabethtown,"1300 Martin L King Jr Dr, Elizabethtown, NC 28337",-78.6176359,34.6212429,Charter Schools,72.30,F,27.30,4.0
107,Bladen,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1.0,41.8,36976.0,90320,Clarkton School of Discovery,Clarkton,"10000 North College Street, Clarkton, NC 28433",-78.6535959,34.4945624,Bladen County Schools,71.20,C,53.10,3.0
108,Bladen,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1.0,41.8,36976.0,90324,Dublin Primary,Dublin,"7048 Albert Street, Dublin, NC 28332",-78.7201518,34.6548787,Bladen County Schools,85.20,D,41.10,3.0
109,Bladen,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1.0,41.8,36976.0,90368,West Bladen High,Bladenboro,"1600 NC Hwy 410, Bladenboro, NC 28320",-78.7413234,34.6384911,Bladen County Schools,71.70,C,41.40,3.0
110,Bladen,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1.0,41.8,36976.0,90365,Tar Heel Middle,Tar Heel,"14888 Hwy 87 West, Tar Heel, NC 28392",-78.7943023,34.7366219,Bladen County Schools,83.90,D,42.80,3.0
111,Bladen,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1.0,41.8,36976.0,90315,Bladenboro Middle,Bladenboro,"910 South Main Street, Bladenboro, NC 28320",-78.797447,34.53049,Bladen County Schools,74.40,C,50.50,3.0
112,Bladen,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1.0,41.8,36976.0,90352,Plain View Primary,Tar Heel,"1963 Chicken Foot Road, Tar Heel, NC 28392",-78.8399958,34.7385359,Bladen County Schools,77.90,D,43.20,3.0
113,Bladen,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1.0,41.8,36976.0,90317,Bladenboro Primary,Bladenboro,"312 Old Whiteville Road, Bladenboro, NC 28320",-78.9856646,34.6114165,Bladen County Schools,83.90,C,56.30,3.0
114,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100302,Belville Elementary,Leland,"575 River Road, Leland, NC 28451",-77.9841636,34.2209184,Brunswick County Schools,55.60,B,62.90,2.0
115,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100326,North Brunswick High,Leland,"114 Scorpion Drive, Leland, NC 28451",-78.023383,34.240696,Brunswick County Schools,62.90,B,57.50,3.0
116,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100336,Southport Elementary,Southport,"701 West 9th Street, Southport, NC 28461",-78.0319351,33.9251897,Brunswick County Schools,55.50,C,63.00,2.0
117,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100316,Leland Middle,Leland,"927 Old Fayetteville Road NE, Leland, NC 28451",-78.033794,34.23541,Brunswick County Schools,69.40,D,51.30,3.0
118,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100320,Lincoln Elementary,Leland,"1664 Lincoln Road, Leland, NC 28451",-78.0416709,34.261238,Brunswick County Schools,81.80,C,45.00,3.0
119,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100334,South Brunswick High,Southport,"280 Cougar Drive BSL, Southport, NC 28461",-78.0430647,34.0111568,Brunswick County Schools,51.60,B,58.70,3.0
120,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100335,South Brunswick Middle,Southport,"100 Cougar Drive BSL, Southport, NC 28461",-78.048488,34.00855,Brunswick County Schools,61.90,C,53.00,3.0
121,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100339,Town Creek Elementary,Winnabow,"6330 Lake Park Dr SE, Winnabow, NC 28479",-78.087019,34.139646,Brunswick County Schools,64.60,B,70.30,2.0
122,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,10A000,Charter Day School,Leland,"7055 Bacon's Way, Leland, NC 28451",-78.1361514,34.2831272,Charter Schools,34.60,B,73.00,2.0
123,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100304,Bolivia Elementary,Bolivia,"4036 Business Hwy 17-E, Bolivia, NC 28422",-78.1446849,34.070355,Brunswick County Schools,71.90,B,67.00,2.0
124,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,10B000,South Brunswick Charter,Bolivia,"2260 Achievement Ave SE, Bolivia, NC 28422",-78.1988448,33.9733824,Charter Schools,16.50,B,75.20,2.0
125,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100307,Brunswick County Early College,Bolivia,"50 College Road NE, Bolivia, NC 28422",-78.2290128,34.038474,Brunswick County Schools,46.80,A,>95,1.0
126,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100342,Virginia Williamson Elem,Bolivia,"1020 Zion Hill Road, Bolivia, NC 28422",-78.2368264,33.9941,Brunswick County Schools,75.50,C,57.80,3.0
127,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100338,Supply Elementary,Supply,"51 Benton Road SE, Supply, NC 28462",-78.258371,34.0251019,Brunswick County Schools,84.70,D,44.80,3.0
128,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100309,Cedar Grove Middle,Supply,"750 Grove Trail SW, Supply, NC 28462",-78.270573,33.9666753,Brunswick County Schools,75.50,C,50.90,3.0
129,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100332,Shallotte Middle,Shallotte,"225 Village Road, Shallotte, NC 28459",-78.3883709,33.9637249,Brunswick County Schools,66.10,C,59.80,3.0
130,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100348,West Brunswick High,Shallotte,"550 Whiteville Road NW, Shallotte, NC 28470",-78.4099352,33.9811785,Brunswick County Schools,57.30,C,54.10,3.0
131,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100340,Union Elementary,Shallotte,"180 Union School Road NW, Shallotte, NC 28470",-78.4598662,33.9586678,Brunswick County Schools,59.60,A,85.40,1.0
132,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100344,Waccamaw,Ash,"5901 Waccamaw School Road NW, Ash, NC 28420",-78.5152684,34.063384,Brunswick County Schools,73.30,C,56.90,3.0
133,Brunswick,4.6,8.9,0.5,14.4,7.8,10.3,17.0,3.0,19.0,60163.0,100310,Jessie Mae Monroe Elementary,Ash,"250 Pea Landing Road NW, Ash, NC 28420",-78.5478958,33.9477454,Brunswick County Schools,73.30,C,52.30,3.0
134,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110318,Black Mountain Elementary,Black Mountain,"100 Flat Creek Road, Black Mountain, NC 28711",-82.3142408,35.6219536,Buncombe County Schools,54.90,C,61.80,2.0
135,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110320,Black Mountain Primary,Black Mountain,"301 East State Street, Black Mountain, NC 28711",-82.3178576,35.6205827,Buncombe County Schools,49.90,C,62.80,2.0
136,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110336,Owen High,Black Mountain,"99 Lake Eden Road, Black Mountain, NC 28711",-82.3734121,35.6189247,Buncombe County Schools,43.20,B,68.30,2.0
137,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110338,Owen Middle,Swannanoa,"730 Old US 70, Swannanoa, NC 28778",-82.3741091,35.6060338,Buncombe County Schools,54.90,C,57.80,3.0
138,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110412,Williams Elementary,Swannanoa,"161 Bee Tree Road, Swannanoa, NC 28778",-82.4025554,35.6042883,Buncombe County Schools,59.70,C,49.80,3.0
139,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110356,Fairview Elementary,Fairview,"1355 Charlotte Hwy, Fairview, NC 28730",-82.411025,35.5228804,Buncombe County Schools,44.00,B,66.90,2.0
140,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,11B000,ArtSpace Charter School,Swannanoa,"2030 US Hwy 70, Swannanoa, NC 28778",-82.4288491,35.5948191,Charter Schools,13.80,B,69.40,2.0
141,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110326,Cane Creek Middle,Fletcher,"570 Lower Brush Creek Road, Fletcher, NC 28732",-82.4362091,35.482339,Buncombe County Schools,32.20,B,71.10,2.0
142,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110308,Barnardsville Elementary,Barnardsville,"20 Hillcrest Drive, Barnardsville, NC 28709",-82.459703,35.775168,Buncombe County Schools,61.80,C,56.20,3.0
143,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110306,Reynolds Middle,Asheville,"2 Rocket Drive, Asheville, NC 28803",-82.476291,35.546776,Buncombe County Schools,59.20,C,60.80,2.0
144,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110304,Reynolds High,Asheville,"1 Rocket Drive, Asheville, NC 28803",-82.477241,35.545811,Buncombe County Schools,37.20,B,68.40,2.0
145,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110332,Bell Elementary,Asheville,"90 Maple Springs Road, Asheville, NC 28805",-82.492847,35.589248,Buncombe County Schools,53.00,C,59.00,3.0
146,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110366,Glen Arden Elementary,Arden,"50 Pinehurst Circle, Arden, NC 28704",-82.4966592,35.4696154,Buncombe County Schools,32.40,B,79.10,2.0
147,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,11A000,Evergreen Community Charter,Asheville,"50 Bell Road, Asheville, NC 28805",-82.499019,35.60293,Charter Schools,11.80,B,78.50,2.0
148,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110368,Haw Creek Elementary,Asheville,"21 Trinity Chapel Road, Asheville, NC 28805",-82.505112,35.594724,Buncombe County Schools,44.40,B,64.90,2.0
149,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110384,Oakley Elementary,Asheville,"753 Fairview Road, Asheville, NC 28803",-82.512424,35.564096,Buncombe County Schools,48.20,D,41.90,3.0
150,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110416,Roberson High,Asheville,"250 Overlook Road, Asheville, NC 28803",-82.5352348,35.487034,Buncombe County Schools,33.70,B,62.40,2.0
151,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110450,Koontz Intermediate,Asheville,"305 Overlook Road, Asheville, NC 28803",-82.5398049,35.4839617,Buncombe County Schools,50.10,C,59.50,3.0
152,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110422,Estes Elementary,Asheville,"275 Overlook Road, Asheville, NC 28803",-82.539873,35.4878829,Buncombe County Schools,44.50,C,63.60,2.0
153,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110420,Valley Springs Middle,Arden,"224 Long Shoals Road, Arden, NC 28704",-82.541122,35.484896,Buncombe County Schools,45.20,C,59.70,3.0
154,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,111332,Ira B Jones Elementary,Asheville,"544 Kimberly Avenue, Asheville, NC 28804",-82.549772,35.629959,Asheville City Schools,39.40,B,69.80,2.0
155,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,111302,Asheville High,Asheville,"419 McDowell Street, Asheville, NC 28803",-82.5517436,35.57262,Asheville City Schools,25.20,B,62.80,2.0
156,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,111700,School of Inquiry and Life Sciences,Asheville,"419 McDowell Street, Asheville, NC 28803",-82.5517436,35.57262,Asheville City Schools,23.90,A,75.60,2.0
157,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110382,North Windy Ridge Intermediate,Weaverville,"20 Doan Road, Weaverville, NC 28787",-82.5518075,35.726038,Buncombe County Schools,47.80,B,72.80,2.0
158,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,111312,Claxton Elementary,Asheville,"241 Merrimon Avenue, Asheville, NC 28801",-82.553409,35.607753,Asheville City Schools,36.20,C,64.80,2.0
159,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110322,Early College,Asheville,"340 Victoria Road, Asheville, NC 28801",-82.553755,35.570074,Buncombe County Schools,39.60,B,76.90,2.0
160,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110380,North Buncombe High,Weaverville,"890 Clarks Chapel Road, Weaverville, NC 28787",-82.557616,35.739801,Buncombe County Schools,37.90,B,62.20,2.0
161,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110381,North Buncombe Middle,Weaverville,"51 N Buncombe School Road, Weaverville, NC 28787",-82.557697,35.716091,Buncombe County Schools,46.60,B,68.60,2.0
162,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,111356,Asheville Middle,Asheville,"211 S French Broad Avenue, Asheville, NC 28801",-82.559725,35.586504,Asheville City Schools,39.80,C,59.50,3.0
163,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,111369,Montford North Star Academy,Asheville,"90 Montford Ave, Asheville, NC 28801",-82.561104,35.5978778,Asheville City Schools,43.80,B,68.60,2.0
164,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110428,Weaverville Elementary,Weaverville,"129 S Main Street, Weaverville, NC 28787",-82.5630494,35.6896593,Buncombe County Schools,41.50,B,74.60,2.0
165,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,111306,Isaac Dickson Elementary,Asheville,"125 Hill Street, Asheville, NC 28801",-82.5647163,35.5955132,Asheville City Schools,36.40,B,72.90,2.0
166,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110379,North Buncombe Elementary,Weaverville,"251 Flat Creek Church Rd, Weaverville, NC 28787",-82.5685725,35.7460269,Buncombe County Schools,48.60,C,64.20,2.0
167,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,111304,Hall Fletcher Elementary,Asheville,"60 Ridgelawn Road, Asheville, NC 28806",-82.57415,35.5745461,Asheville City Schools,55.10,C,51.70,3.0
168,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110410,Avery's Creek Elementary,Arden,"15 Park South Boulevard, Arden, NC 28704",-82.5792672,35.4774437,Buncombe County Schools,63.90,D,48.50,3.0
169,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110500,Nesbitt Discovery Academy,Asheville,"175 Bingham Rd Ste 10, Asheville, NC 28806",-82.5839146,35.6068121,Buncombe County Schools,22.00,A,>95,1.0
170,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110444,Woodfin Elementary,Asheville,"108 Elk Mountain Road, Asheville, NC 28804",-82.584963,35.632111,Buncombe County Schools,45.50,C,56.40,3.0
171,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110348,Emma Elementary,Asheville,"37 Brickyard Road, Asheville, NC 28806",-82.5922712,35.5983122,Buncombe County Schools,45.70,C,49.20,3.0
172,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,11K000,Francine Delany New School,Asheville,"119 Brevard Road, Asheville, NC 28806",-82.5937371,35.5736457,Charter Schools,15.50,B,76.80,2.0
173,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,111360,Vance Elementary,Asheville,"98 Sulphur Springs Road, Asheville, NC 28806",-82.6009797,35.5772152,Asheville City Schools,44.20,B,68.50,2.0
174,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,11C000,IC Imagine,Asheville,"1000 Brevard Road, Suite 175, Asheville, NC 28806",-82.6056569,35.5250687,Charter Schools,12.80,B,68.90,2.0
175,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110372,Johnston Elementary,Asheville,"230 Johnston Boulevard, Asheville, NC 28806",-82.6198369,35.5866295,Buncombe County Schools,56.30,F,30.70,4.0
176,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110451,Eblen Intermediate,Asheville,"59 Lee's Creek Road, Asheville, NC 28806",-82.6198898,35.6186238,Buncombe County Schools,73.60,C,56.50,3.0
177,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110436,West Buncombe Elementary,Asheville,"175 Erwin Hills Road, Asheville, NC 28806",-82.6215029,35.6176718,Buncombe County Schools,58.90,B,69.80,2.0
178,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110342,Erwin Middle,Asheville,"20 Erwin Hills Road, Asheville, NC 28806",-82.6228321,35.6194901,Buncombe County Schools,68.40,D,45.80,3.0
179,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110340,Erwin High,Asheville,"60 Lees Creek Road, Asheville, NC 28806",-82.6257481,35.6192827,Buncombe County Schools,58.20,C,45.90,3.0
180,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,11D000,The Franklin School of Innovation,Asheville,"21 Innovation Dr, Asheville, NC 28806",-82.6301728,35.5412452,Charter Schools,13.40,C,64.50,2.0
181,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110425,Enka Intermediate,Candler,"125 Asheville Commerce Parkway, Candler, NC 28715",-82.6377211,35.5437645,Buncombe County Schools,59.90,C,59.50,3.0
182,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110408,Sand Hill-Venable Elem,Asheville,"154 Sand Hill School Road, Asheville, NC 28806",-82.63921,35.553844,Buncombe County Schools,71.80,C,58.50,3.0
183,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110370,Hominy Valley Elementary,Candler,"450 Enka Lake Road, Candler, NC 28715",-82.6639563,35.5342958,Buncombe County Schools,41.10,B,70.90,2.0
184,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110401,Enka Middle,Candler,"390 Asbury Road, Candler, NC 28715",-82.6644723,35.5521969,Buncombe County Schools,60.10,C,54.70,3.0
185,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110352,Enka High,Candler,"475 Enka Lake Road, Candler, NC 28715",-82.66591,35.529946,Buncombe County Schools,45.60,B,69.20,2.0
186,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110324,Candler Elementary,Candler,"121 Candler School Road, Candler, NC 28715",-82.7009881,35.5389136,Buncombe County Schools,44.20,C,50.90,3.0
187,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110376,Leicester Elementary,Leicester,"31 Gilbert Road, Leicester, NC 28748",-82.7066726,35.6587726,Buncombe County Schools,69.40,C,61.00,2.0
188,Buncombe,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3.0,16.6,53960.0,110388,Pisgah Elementary,Candler,"1495 Pisgah Hwy, Candler, NC 28715",-82.7317218,35.5037294,Buncombe County Schools,57.30,B,70.90,2.0
189,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120354,Mountain View Elementary,aaUnknown,aaUnknown,aaUnknown,aaUnknown,Burke County Schools,82.60,D,44.40,3.0
190,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120338,Hildebran Elementary,Hildebran,"703 US Hwy 70 West, Hildebran, NC 28637",-81.4260068,35.715395,Burke County Schools,64.50,C,60.60,2.0
191,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120368,Ray Childers Elementary,Hickory,"1183 Cape Hickory Road, Hickory, NC 28601",-81.4281559,35.7504101,Burke County Schools,70.30,C,62.00,2.0
192,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120315,East Burke Middle,Connelly Springs,"3519 Miller Bridge Road, Connelly Springs, NC 28612",-81.4678062,35.715295,Burke County Schools,58.10,B,62.30,2.0
193,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120344,Icard Elementary,Connelly Springs,"3087 Icard School Road, Connelly Springs, NC 28612",-81.468387,35.730294,Burke County Schools,66.30,B,71.20,2.0
194,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120314,East Burke High,Connelly Springs,"3695 East Burke Boulevard, Connelly Springs, NC 28612",-81.482611,35.719945,Burke County Schools,45.90,B,62.40,2.0
195,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120320,George Hildebrand Elementary,Connelly Springs,"8078 G Hildebrand Sch Road, Connelly Springs, NC 28612",-81.5131553,35.6363304,Burke County Schools,65.40,B,62.20,2.0
196,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120346,Jimmy C Draughn High School,Valdese,"709 Lovelady Road NE, Valdese, NC 28690",-81.543868,35.766899,Burke County Schools,42.00,B,59.00,3.0
197,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120380,Valdese Elementary,Valdese,"298 Praley Street, Valdese, NC 28690",-81.566242,35.747627,Burke County Schools,60.00,B,70.70,2.0
198,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120334,Heritage Middle,Valdese,"1951 Enon Road, Valdese, NC 28690",-81.578762,35.759194,Burke County Schools,50.40,B,68.00,2.0
199,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120312,Drexel Elementary,Morganton,"100 Alta Vista Street, Morganton, NC 28655",-81.608688,35.749674,Burke County Schools,65.60,B,71.80,2.0
200,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120360,Mull Elementary,Morganton,"1140 Old NC 18 South, Morganton, NC 28655",-81.660527,35.704844,Burke County Schools,60.40,C,54.30,3.0
201,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120370,Robert L. Patton High School,Morganton,"701 Enola Road, Morganton, NC 28655",-81.669386,35.701655,Burke County Schools,42.10,B,70.10,2.0
202,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120350,Liberty Middle,Morganton,"529 Enola Road, Morganton, NC 28655",-81.6716115,35.709395,Burke County Schools,48.90,B,64.20,2.0
203,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120340,Hillcrest Elementary,Morganton,"201 Tennessee Street, Morganton, NC 28655",-81.6743444,35.7539882,Burke County Schools,91.90,C,52.20,3.0
204,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,12A000,New Dimensions,Morganton,"550 Lenoir Road, Morganton, NC 28655",-81.6875629,35.7724786,Charter Schools,20.00,B,68.30,2.0
205,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120390,Walter R Johnson Middle,Morganton,"701 Lenoir Road, Morganton, NC 28655",-81.6911994,35.7804029,Burke County Schools,81.50,C,54.00,3.0
206,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120374,Salem Elementary,Morganton,"1329 Salem Road, Morganton, NC 28655",-81.7014946,35.6953031,Burke County Schools,52.20,B,68.70,2.0
207,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120316,Forest Hill Elementary,Morganton,"304 Ann Street, Morganton, NC 28655",-81.702584,35.732251,Burke County Schools,79.50,C,55.70,3.0
208,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120318,Freedom High,Morganton,"511 Independence Boulevard, Morganton, NC 28655",-81.7176362,35.7446994,Burke County Schools,51.80,B,60.30,2.0
209,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120364,Oak Hill Elementary,Morganton,"2363 NC 181, Morganton, NC 28655",-81.7573243,35.7765261,Burke County Schools,54.30,C,53.20,3.0
210,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120376,Table Rock Middle,Morganton,"1585 NC 126, Morganton, NC 28655",-81.7643184,35.7545169,Burke County Schools,58.20,C,61.30,2.0
211,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120386,W A Young Elementary,Morganton,"325 Conley Road, Morganton, NC 28655",-81.766407,35.718748,Burke County Schools,64.50,C,48.80,3.0
212,Burke,2.7,0.0,0.9,23.2,17.0,12.5,17.6,2.0,19.9,44946.0,120324,Glen Alpine Elementary,Morganton,"302 London Street, Morganton, NC 28655",-81.778761,35.72393,Burke County Schools,68.70,C,59.70,3.0
213,Cabarrus,3.6,4.5,1.0,6.5,8.2,3.4,34.2,3.0,10.9,69297.0,130322,Mount Pleasant Elementary,Mount Pleasant,"8555 North Drive, Mount Pleasant, NC 28124",-80.4314351,35.4171609,Cabarrus County Schools,37.40,B,64.00,2.0
214,Cabarrus,3.6,4.5,1.0,6.5,8.2,3.4,34.2,3.0,10.9,69297.0,130323,Mount Pleasant Middle,Mount Pleasant,"466 Walker Road, Mount Pleasant, NC 28124",-80.4811436,35.4105838,Cabarrus County Schools,34.00,B,67.30,2.0
