county,county_tier,poverty_county,median_inc_county,code,name,city,full_address,long,lat,district,percent_EDS,SPgrade,EOG_18_19,EOG_quintile
Buncombe,3,16.60,53960,110332,Bell Elementary,Asheville,"90 Maple Springs Road, Asheville, NC 28805",-82.492847,35.589248,Buncombe County Schools,53.00,C,59.00,3.00
Buncombe,3,16.60,53960,110366,Glen Arden Elementary,Arden,"50 Pinehurst Circle, Arden, NC 28704",-82.4966592,35.4696154,Buncombe County Schools,32.40,B,79.10,2.00
Buncombe,3,16.60,53960,11A000,Evergreen Community Charter,Asheville,"50 Bell Road, Asheville, NC 28805",-82.499019,35.60293,Charter Schools,11.80,B,78.50,2.00
Buncombe,3,16.60,53960,110368,Haw Creek Elementary,Asheville,"21 Trinity Chapel Road, Asheville, NC 28805",-82.505112,35.594724,Buncombe County Schools,44.40,B,64.90,2.00
Buncombe,3,16.60,53960,110384,Oakley Elementary,Asheville,"753 Fairview Road, Asheville, NC 28803",-82.512424,35.564096,Buncombe County Schools,48.20,D,41.90,3.00
Buncombe,3,16.60,53960,110416,Roberson High,Asheville,"250 Overlook Road, Asheville, NC 28803",-82.5352348,35.487034,Buncombe County Schools,33.70,B,62.40,2.00
Buncombe,3,16.60,53960,110450,Koontz Intermediate,Asheville,"305 Overlook Road, Asheville, NC 28803",-82.5398049,35.4839617,Buncombe County Schools,50.10,C,59.50,3.00
Buncombe,3,16.60,53960,110422,Estes Elementary,Asheville,"275 Overlook Road, Asheville, NC 28803",-82.539873,35.4878829,Buncombe County Schools,44.50,C,63.60,2.00
Buncombe,3,16.60,53960,110420,Valley Springs Middle,Arden,"224 Long Shoals Road, Arden, NC 28704",-82.541122,35.484896,Buncombe County Schools,45.20,C,59.70,3.00
Buncombe,3,16.60,53960,111332,Ira B Jones Elementary,Asheville,"544 Kimberly Avenue, Asheville, NC 28804",-82.549772,35.629959,Asheville City Schools,39.40,B,69.80,2.00
Buncombe,3,16.60,53960,111302,Asheville High,Asheville,"419 McDowell Street, Asheville, NC 28803",-82.5517436,35.57262,Asheville City Schools,25.20,B,62.80,2.00
Buncombe,3,16.60,53960,111700,School of Inquiry and Life Sciences,Asheville,"419 McDowell Street, Asheville, NC 28803",-82.5517436,35.57262,Asheville City Schools,23.90,A,75.60,2.00
Buncombe,3,16.60,53960,110382,North Windy Ridge Intermediate,Weaverville,"20 Doan Road, Weaverville, NC 28787",-82.5518075,35.726038,Buncombe County Schools,47.80,B,72.80,2.00
Buncombe,3,16.60,53960,111312,Claxton Elementary,Asheville,"241 Merrimon Avenue, Asheville, NC 28801",-82.553409,35.607753,Asheville City Schools,36.20,C,64.80,2.00
Buncombe,3,16.60,53960,110322,Early College,Asheville,"340 Victoria Road, Asheville, NC 28801",-82.553755,35.570074,Buncombe County Schools,39.60,B,76.90,2.00
Buncombe,3,16.60,53960,110380,North Buncombe High,Weaverville,"890 Clarks Chapel Road, Weaverville, NC 28787",-82.557616,35.739801,Buncombe County Schools,37.90,B,62.20,2.00
Buncombe,3,16.60,53960,110381,North Buncombe Middle,Weaverville,"51 N Buncombe School Road, Weaverville, NC 28787",-82.557697,35.716091,Buncombe County Schools,46.60,B,68.60,2.00
Buncombe,3,16.60,53960,111356,Asheville Middle,Asheville,"211 S French Broad Avenue, Asheville, NC 28801",-82.559725,35.586504,Asheville City Schools,39.80,C,59.50,3.00
Buncombe,3,16.60,53960,111369,Montford North Star Academy,Asheville,"90 Montford Ave, Asheville, NC 28801",-82.561104,35.5978778,Asheville City Schools,43.80,B,68.60,2.00
Buncombe,3,16.60,53960,110428,Weaverville Elementary,Weaverville,"129 S Main Street, Weaverville, NC 28787",-82.5630494,35.6896593,Buncombe County Schools,41.50,B,74.60,2.00
Buncombe,3,16.60,53960,111306,Isaac Dickson Elementary,Asheville,"125 Hill Street, Asheville, NC 28801",-82.5647163,35.5955132,Asheville City Schools,36.40,B,72.90,2.00
Buncombe,3,16.60,53960,110379,North Buncombe Elementary,Weaverville,"251 Flat Creek Church Rd, Weaverville, NC 28787",-82.5685725,35.7460269,Buncombe County Schools,48.60,C,64.20,2.00
Buncombe,3,16.60,53960,111304,Hall Fletcher Elementary,Asheville,"60 Ridgelawn Road, Asheville, NC 28806",-82.57415,35.5745461,Asheville City Schools,55.10,C,51.70,3.00
Buncombe,3,16.60,53960,110410,Avery's Creek Elementary,Arden,"15 Park South Boulevard, Arden, NC 28704",-82.5792672,35.4774437,Buncombe County Schools,63.90,D,48.50,3.00
Buncombe,3,16.60,53960,110500,Nesbitt Discovery Academy,Asheville,"175 Bingham Rd Ste 10, Asheville, NC 28806",-82.5839146,35.6068121,Buncombe County Schools,22.00,A,>95,1.00
Buncombe,3,16.60,53960,110444,Woodfin Elementary,Asheville,"108 Elk Mountain Road, Asheville, NC 28804",-82.584963,35.632111,Buncombe County Schools,45.50,C,56.40,3.00
Buncombe,3,16.60,53960,110348,Emma Elementary,Asheville,"37 Brickyard Road, Asheville, NC 28806",-82.5922712,35.5983122,Buncombe County Schools,45.70,C,49.20,3.00
Buncombe,3,16.60,53960,11K000,Francine Delany New School,Asheville,"119 Brevard Road, Asheville, NC 28806",-82.5937371,35.5736457,Charter Schools,15.50,B,76.80,2.00
Buncombe,3,16.60,53960,111360,Vance Elementary,Asheville,"98 Sulphur Springs Road, Asheville, NC 28806",-82.6009797,35.5772152,Asheville City Schools,44.20,B,68.50,2.00
Buncombe,3,16.60,53960,11C000,IC Imagine,Asheville,"1000 Brevard Road, Suite 175, Asheville, NC 28806",-82.6056569,35.5250687,Charter Schools,12.80,B,68.90,2.00
Buncombe,3,16.60,53960,110372,Johnston Elementary,Asheville,"230 Johnston Boulevard, Asheville, NC 28806",-82.6198369,35.5866295,Buncombe County Schools,56.30,F,30.70,4.00
Buncombe,3,16.60,53960,110451,Eblen Intermediate,Asheville,"59 Lee's Creek Road, Asheville, NC 28806",-82.6198898,35.6186238,Buncombe County Schools,73.60,C,56.50,3.00
Buncombe,3,16.60,53960,110436,West Buncombe Elementary,Asheville,"175 Erwin Hills Road, Asheville, NC 28806",-82.6215029,35.6176718,Buncombe County Schools,58.90,B,69.80,2.00
Buncombe,3,16.60,53960,110342,Erwin Middle,Asheville,"20 Erwin Hills Road, Asheville, NC 28806",-82.6228321,35.6194901,Buncombe County Schools,68.40,D,45.80,3.00
Buncombe,3,16.60,53960,110340,Erwin High,Asheville,"60 Lees Creek Road, Asheville, NC 28806",-82.6257481,35.6192827,Buncombe County Schools,58.20,C,45.90,3.00
Buncombe,3,16.60,53960,11D000,The Franklin School of Innovation,Asheville,"21 Innovation Dr, Asheville, NC 28806",-82.6301728,35.5412452,Charter Schools,13.40,C,64.50,2.00
Buncombe,3,16.60,53960,110425,Enka Intermediate,Candler,"125 Asheville Commerce Parkway, Candler, NC 28715",-82.6377211,35.5437645,Buncombe County Schools,59.90,C,59.50,3.00
Buncombe,3,16.60,53960,110408,Sand Hill-Venable Elem,Asheville,"154 Sand Hill School Road, Asheville, NC 28806",-82.63921,35.553844,Buncombe County Schools,71.80,C,58.50,3.00
Buncombe,3,16.60,53960,110370,Hominy Valley Elementary,Candler,"450 Enka Lake Road, Candler, NC 28715",-82.6639563,35.5342958,Buncombe County Schools,41.10,B,70.90,2.00
Buncombe,3,16.60,53960,110401,Enka Middle,Candler,"390 Asbury Road, Candler, NC 28715",-82.6644723,35.5521969,Buncombe County Schools,60.10,C,54.70,3.00
Buncombe,3,16.60,53960,110352,Enka High,Candler,"475 Enka Lake Road, Candler, NC 28715",-82.66591,35.529946,Buncombe County Schools,45.60,B,69.20,2.00
Buncombe,3,16.60,53960,110324,Candler Elementary,Candler,"121 Candler School Road, Candler, NC 28715",-82.7009881,35.5389136,Buncombe County Schools,44.20,C,50.90,3.00
Buncombe,3,16.60,53960,110376,Leicester Elementary,Leicester,"31 Gilbert Road, Leicester, NC 28748",-82.7066726,35.6587726,Buncombe County Schools,69.40,C,61.00,2.00
Buncombe,3,16.60,53960,110388,Pisgah Elementary,Candler,"1495 Pisgah Hwy, Candler, NC 28715",-82.7317218,35.5037294,Buncombe County Schools,57.30,B,70.90,2.00
Burke,2,19.90,44946,120354,Mountain View Elementary,aaUnknown,aaUnknown,aaUnknown,aaUnknown,Burke County Schools,82.60,D,44.40,3.00
Burke,2,19.90,44946,120338,Hildebran Elementary,Hildebran,"703 US Hwy 70 West, Hildebran, NC 28637",-81.4260068,35.715395,Burke County Schools,64.50,C,60.60,2.00
Burke,2,19.90,44946,120368,Ray Childers Elementary,Hickory,"1183 Cape Hickory Road, Hickory, NC 28601",-81.4281559,35.7504101,Burke County Schools,70.30,C,62.00,2.00
Burke,2,19.90,44946,120315,East Burke Middle,Connelly Springs,"3519 Miller Bridge Road, Connelly Springs, NC 28612",-81.4678062,35.715295,Burke County Schools,58.10,B,62.30,2.00
Burke,2,19.90,44946,120344,Icard Elementary,Connelly Springs,"3087 Icard School Road, Connelly Springs, NC 28612",-81.468387,35.730294,Burke County Schools,66.30,B,71.20,2.00
Burke,2,19.90,44946,120314,East Burke High,Connelly Springs,"3695 East Burke Boulevard, Connelly Springs, NC 28612",-81.482611,35.719945,Burke County Schools,45.90,B,62.40,2.00
Burke,2,19.90,44946,120320,George Hildebrand Elementary,Connelly Springs,"8078 G Hildebrand Sch Road, Connelly Springs, NC 28612",-81.5131553,35.6363304,Burke County Schools,65.40,B,62.20,2.00
Burke,2,19.90,44946,120346,Jimmy C Draughn High School,Valdese,"709 Lovelady Road NE, Valdese, NC 28690",-81.543868,35.766899,Burke County Schools,42.00,B,59.00,3.00
Burke,2,19.90,44946,120380,Valdese Elementary,Valdese,"298 Praley Street, Valdese, NC 28690",-81.566242,35.747627,Burke County Schools,60.00,B,70.70,2.00
Burke,2,19.90,44946,120334,Heritage Middle,Valdese,"1951 Enon Road, Valdese, NC 28690",-81.578762,35.759194,Burke County Schools,50.40,B,68.00,2.00
Burke,2,19.90,44946,120312,Drexel Elementary,Morganton,"100 Alta Vista Street, Morganton, NC 28655",-81.608688,35.749674,Burke County Schools,65.60,B,71.80,2.00
Burke,2,19.90,44946,120360,Mull Elementary,Morganton,"1140 Old NC 18 South, Morganton, NC 28655",-81.660527,35.704844,Burke County Schools,60.40,C,54.30,3.00
Burke,2,19.90,44946,120370,Robert L. Patton High School,Morganton,"701 Enola Road, Morganton, NC 28655",-81.669386,35.701655,Burke County Schools,42.10,B,70.10,2.00
Burke,2,19.90,44946,120350,Liberty Middle,Morganton,"529 Enola Road, Morganton, NC 28655",-81.6716115,35.709395,Burke County Schools,48.90,B,64.20,2.00
Burke,2,19.90,44946,120340,Hillcrest Elementary,Morganton,"201 Tennessee Street, Morganton, NC 28655",-81.6743444,35.7539882,Burke County Schools,91.90,C,52.20,3.00
Burke,2,19.90,44946,12A000,New Dimensions,Morganton,"550 Lenoir Road, Morganton, NC 28655",-81.6875629,35.7724786,Charter Schools,20.00,B,68.30,2.00
Burke,2,19.90,44946,120390,Walter R Johnson Middle,Morganton,"701 Lenoir Road, Morganton, NC 28655",-81.6911994,35.7804029,Burke County Schools,81.50,C,54.00,3.00
Burke,2,19.90,44946,120374,Salem Elementary,Morganton,"1329 Salem Road, Morganton, NC 28655",-81.7014946,35.6953031,Burke County Schools,52.20,B,68.70,2.00
Burke,2,19.90,44946,120316,Forest Hill Elementary,Morganton,"304 Ann Street, Morganton, NC 28655",-81.702584,35.732251,Burke County Schools,79.50,C,55.70,3.00
Burke,2,19.90,44946,120318,Freedom High,Morganton,"511 Independence Boulevard, Morganton, NC 28655",-81.7176362,35.7446994,Burke County Schools,51.80,B,60.30,2.00
Burke,2,19.90,44946,120364,Oak Hill Elementary,Morganton,"2363 NC 181, Morganton, NC 28655",-81.7573243,35.7765261,Burke County Schools,54.30,C,53.20,3.00
Burke,2,19.90,44946,120376,Table Rock Middle,Morganton,"1585 NC 126, Morganton, NC 28655",-81.7643184,35.7545169,Burke County Schools,58.20,C,61.30,2.00
Burke,2,19.90,44946,120386,W A Young Elementary,Morganton,"325 Conley Road, Morganton, NC 28655",-81.766407,35.718748,Burke County Schools,64.50,C,48.80,3.00
Burke,2,19.90,44946,120324,Glen Alpine Elementary,Morganton,"302 London Street, Morganton, NC 28655",-81.778761,35.72393,Burke County Schools,68.70,C,59.70,3.00
Cabarrus,3,10.90,69297,130322,Mount Pleasant Elementary,Mount Pleasant,"8555 North Drive, Mount Pleasant, NC 28124",-80.4314351,35.4171609,Cabarrus County Schools,37.40,B,64.00,2.00
Cabarrus,3,10.90,69297,130323,Mount Pleasant Middle,Mount Pleasant,"466 Walker Road, Mount Pleasant, NC 28124",-80.4811436,35.4105838,Cabarrus County Schools,34.00,B,67.30,2.00
Cabarrus,3,10.90,69297,130324,Mount Pleasant High,Mount Pleasant,"700 Walker Road, Mount Pleasant, NC 28124",-80.4821312,35.4076448,Cabarrus County Schools,28.30,C,55.20,3.00
Cabarrus,3,10.90,69297,130304,A T Allen Elementary,Concord,"3939 Abilene Rd, Concord, NC 28025",-80.513661,35.362707,Cabarrus County Schools,58.10,C,61.60,2.00
Cabarrus,3,10.90,69297,130308,Bethel Elementary,Midland,"2425 Midland Road, Midland, NC 28107",-80.533242,35.241953,Cabarrus County Schools,43.40,C,60.90,2.00
Cabarrus,3,10.90,69297,130313,Concord Middle,Concord,"1500 Gold Rush Drive, Concord, NC 28025",-80.5524389,35.4220649,Cabarrus County Schools,50.50,D,36.60,4.00
Cabarrus,3,10.90,69297,130342,W M Irvin Elementary,Concord,"1400 Gold Rush Drive, Concord, NC 28025",-80.5534805,35.4180725,Cabarrus County Schools,49.90,C,41.80,3.00
Cabarrus,3,10.90,69297,130330,R Brown McAllister Elementary,Concord,"541 Sunnyside Drive SE, Concord, NC 28025",-80.5663694,35.3976486,Cabarrus County Schools,39.20,B,65.10,2.00
Cabarrus,3,10.90,69297,130314,Concord High,Concord,"481 Burrage Road NE, Concord, NC 28025",-80.5813117,35.4328659,Cabarrus County Schools,51.30,B,55.00,3.00
Cabarrus,3,10.90,69297,130310,Central Cabarrus High,Concord,"505 Hwy 49 S, Concord, NC 28025",-80.582118,35.362003,Cabarrus County Schools,43.70,B,58.30,3.00
Cabarrus,3,10.90,69297,130345,Patriots Elementary,Concord,"1510 Holden Rd SW, Concord, NC 28025",-80.5843521,35.3100743,Cabarrus County Schools,24.10,B,72.30,2.00
Cabarrus,3,10.90,69297,130311,Coltrane-Webb Elementary,Concord,"61 Spring St NW, Concord, NC 28025",-80.5862376,35.410651,Cabarrus County Schools,47.10,C,62.30,2.00
Cabarrus,3,10.90,69297,130318,C C Griffin Middle,Concord,"7650 Griffin's Gate Drive, Concord, NC 28025",-80.5876605,35.3087272,Cabarrus County Schools,50.70,C,55.80,3.00
Cabarrus,3,10.90,69297,130315,J N Fries Magnet School,Concord,"133 Stonecrest Circle SW, Concord, NC 28027",-80.5941851,35.3657552,Cabarrus County Schools,35.10,B,76.40,2.00
Cabarrus,3,10.90,69297,130309,Beverly Hills Elementary,Concord,"87 Palaside Drive NE, Concord, NC 28025",-80.5967828,35.4319078,Cabarrus County Schools,31.20,C,59.70,3.00
Cabarrus,3,10.90,69297,130329,Rocky River Elementary,Concord,"5454 Rocky River Road, Concord, NC 28025",-80.5980388,35.3422869,Cabarrus County Schools,65.20,D,44.40,3.00
Cabarrus,3,10.90,69297,13D000,Concord Lake STEAM Academy,Kannapolis,"1911 Concord Lake Road, Kannapolis, NC 28083",-80.5991251,35.4595013,Charter Schools,50.10,D,42.70,3.00
Cabarrus,3,10.90,69297,132328,Jackson Park Elementary,Kannapolis,"1400 Jackson Street, Kannapolis, NC 28083",-80.602863,35.504073,Kannapolis City Schools,40.80,C,48.10,3.00
Cabarrus,3,10.90,69297,132308,Forest Park Elementary,Kannapolis,"1333 Forest Park Drive, Kannapolis, NC 28083",-80.6040156,35.4797992,Kannapolis City Schools,41.70,C,57.20,3.00
Cabarrus,3,10.90,69297,130328,Royal Oaks Elementary,Kannapolis,"608 Dakota Street, Kannapolis, NC 28083",-80.612919,35.4663693,Cabarrus County Schools,48.60,D,36.20,4.00
Cabarrus,3,10.90,69297,130349,Cabarrus Early College of Technology,Concord,"670 Concord Parkway North, Concord, NC 28027",-80.6141972,35.4177857,Cabarrus County Schools,41.10,B,81.20,1.00
Cabarrus,3,10.90,69297,132314,GW Carver Elementary,Kannapolis,"525 East C St, Kannapolis, NC 28083",-80.6173412,35.4933308,Kannapolis City Schools,30.60,D,42.70,3.00
Cabarrus,3,10.90,69297,130340,Winecoff Elementary,Concord,"375 Winecoff Sch Road, Concord, NC 28027",-80.6179398,35.4464301,Cabarrus County Schools,43.60,D,45.20,3.00
Cabarrus,3,10.90,69297,132304,A L Brown High,Kannapolis,"415 E 1st Street, Kannapolis, NC 28083",-80.6186581,35.4959688,Kannapolis City Schools,32.60,C,35.30,4.00
Cabarrus,3,10.90,69297,132336,Woodrow Wilson Elementary,Kannapolis,"800 N Walnut Street, Kannapolis, NC 28081",-80.6191188,35.508243,Kannapolis City Schools,43.50,D,45.20,3.00
Cabarrus,3,10.90,69297,130344,Wolf Meadow Elementary,Concord,"150 Wolf Meadow Drive SW, Concord, NC 28027",-80.6267079,35.3764227,Cabarrus County Schools,54.50,C,50.00,3.00
Cabarrus,3,10.90,69297,130332,Hickory Ridge High,Harrisburg,"7321 Raging Ridge Road, Harrisburg, NC 28075",-80.6348308,35.307899,Cabarrus County Schools,16.00,B,70.80,2.00
Cabarrus,3,10.90,69297,132330,Kannapolis Middle,Kannapolis,"1445 Oakwood Avenue, Kannapolis, NC 28081",-80.6387447,35.467353,Kannapolis City Schools,39.70,D,44.40,3.00
Cabarrus,3,10.90,69297,130312,Harrisburg Elementary,Harrisburg,"3900 Stallings Road, Harrisburg, NC 28075",-80.6407559,35.3187178,Cabarrus County Schools,9.50,B,77.90,2.00
Cabarrus,3,10.90,69297,132332,Shady Brook Elementary,Kannapolis,"903 Rogers Lake Road, Kannapolis, NC 28081",-80.6416171,35.4742238,Kannapolis City Schools,49.20,C,45.70,3.00
Cabarrus,3,10.90,69297,130346,Hickory Ridge Middle,Harrisburg,"7336 Raging Ridge Rd, Harrisburg, NC 28075",-80.6420831,35.3087347,Cabarrus County Schools,18.90,A,81.60,1.00
Cabarrus,3,10.90,69297,130331,Pitts School Road Elementary,Concord,"720 Pitts School Road SW, Concord, NC 28027",-80.646722,35.342971,Cabarrus County Schools,31.50,C,64.30,2.00
Cabarrus,3,10.90,69297,132312,Fred L Wilson Elementary,Kannapolis,"1401 Pine Street, Kannapolis, NC 28081",-80.646735,35.4969046,Kannapolis City Schools,45.70,C,48.70,3.00
Cabarrus,3,10.90,69297,130338,Weddington Hills Elementary,Concord,"4401 Weddington Road, Concord, NC 28025",-80.648414,35.395178,Cabarrus County Schools,53.40,B,64.10,2.00
Cabarrus,3,10.90,69297,130355,Harold E. Winkler Middle,Concord,"4501 Weddington Rd NW, Concord, NC 28027",-80.6513417,35.3985309,Cabarrus County Schools,49.00,B,67.00,2.00
Cabarrus,3,10.90,69297,130350,Cabarrus-Kannapolis Early Coll,Concord,"1531 Trinity Church Rd, Concord, NC 28027",-80.659584,35.4375622,Cabarrus County Schools,36.60,A,89.30,1.00
Cabarrus,3,10.90,69297,130316,Jay M Robinson High,Concord,"300 Pitts School Road SW, Concord, NC 28027",-80.6616217,35.3625802,Cabarrus County Schools,46.60,C,49.40,3.00
Cabarrus,3,10.90,69297,130325,Charles E Boger Elementary,Kannapolis,"5150 Dove Field Lane, Kannapolis, NC 28081",-80.6618716,35.4550287,Cabarrus County Schools,40.30,B,64.80,2.00
Cabarrus,3,10.90,69297,130326,Northwest Cabarrus High,Concord,"5130 NW Cabarrus Drive, Concord, NC 28027",-80.6624834,35.4509811,Cabarrus County Schools,38.90,B,69.60,2.00
Cabarrus,3,10.90,69297,130327,Northwest Cabarrus Middle,Concord,"5140 NW Cabarrus Drive, Concord, NC 28027",-80.6629273,35.452067,Cabarrus County Schools,52.50,C,57.90,3.00
Cabarrus,3,10.90,69297,13B000,Cabarrus Charter Academy,Concord,"355 Poplar Crossing Dr NW, Concord, NC 28027",-80.668976,35.4087319,Charter Schools,36.10,D,47.00,3.00
Cabarrus,3,10.90,69297,13C000,A.C.E. Academy,Harrisburg,"7807 Caldwell Road, Harrisburg, NC 28075",-80.6730051,35.3082994,Charter Schools,57.10,D,39.10,4.00
Cabarrus,3,10.90,69297,130321,Carl A Furr Elementary,Concord,"2725 Clover Road, Concord, NC 28027",-80.6855602,35.3769856,Cabarrus County Schools,53.30,C,63.60,2.00
Cabarrus,3,10.90,69297,130307,Cox Mill High School,Concord,"1355 Cox Mill Rd, Concord, NC 28027",-80.726908,35.395328,Cabarrus County Schools,10.30,A,79.80,2.00
Cabarrus,3,10.90,69297,130337,W R Odell Elementary,Concord,"1885 Odell School Rd, Concord, NC 28027",-80.728712,35.438594,Cabarrus County Schools,12.20,A,81.70,1.00
Cabarrus,3,10.90,69297,130319,Cox Mill Elementary,Concord,"1450 Cox Mill Road, Concord, NC 28027",-80.7323554,35.3938667,Cabarrus County Schools,6.10,A,85.90,1.00
Cabarrus,3,10.90,69297,13A000,Carolina International School,Concord,"9545 Poplar Tent Road, Concord, NC 28027",-80.7366426,35.4093568,Charter Schools,14.90,C,57.80,3.00
Cabarrus,3,10.90,69297,130320,Harris Road Middle,Concord,"1251 Patriot Blvd, Concord, NC 28027",-80.7415177,35.4300643,Cabarrus County Schools,13.70,A,81.40,1.00
Caldwell,1,20.30,43328,140316,Dudley Shoals Elementary,Granite Falls,"1500 Dudley Shoals Road, Granite Falls, NC 28630",-81.3924401,35.8560054,Caldwell County Schools,61.90,C,59.10,3.00
Caldwell,1,20.30,43328,140360,Kings Creek Elementary,Lenoir,"3680 Wilkesboro Boulevard, Lenoir, NC 28645",-81.400566,35.99204,Caldwell County Schools,64.70,C,62.40,2.00
Caldwell,1,20.30,43328,140376,Oak Hill Elementary,Lenoir,"4603 Oak Hill School Road, Lenoir, NC 28645",-81.418653,35.901627,Caldwell County Schools,67.50,C,56.70,3.00
Caldwell,1,20.30,43328,140340,Granite Falls Elementary,Granite Falls,"60 N Highland Avenue, Granite Falls, NC 28630",-81.4348379,35.8070328,Caldwell County Schools,45.50,C,69.20,2.00
Caldwell,1,20.30,43328,140336,Granite Falls Middle,Granite Falls,"90 N Main Street, Granite Falls, NC 28630",-81.4378558,35.8001122,Caldwell County Schools,42.30,C,59.90,3.00
Caldwell,1,20.30,43328,140386,South Caldwell High,Hudson,"7035 Spartan Drive, Hudson, NC 28638",-81.452129,35.82044,Caldwell County Schools,42.30,C,57.70,3.00
Caldwell,1,20.30,43328,140356,Hudson Middle,Hudson,"291 Pine Mountain Road, Hudson, NC 28638",-81.4787454,35.8478225,Caldwell County Schools,53.60,C,62.50,2.00
Caldwell,1,20.30,43328,140384,Sawmills Elementary,Granite Falls,"4436 Sawmills School Road, Granite Falls, NC 28630",-81.4793026,35.8185499,Caldwell County Schools,58.20,C,64.00,2.00
