id,code,name,city,full_address,long,lat,district,county,SPgrade,EOG_18_19,EOG_quintile,percent_EDS,child_abuse_rate,children_conc_pov,parent,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county
1872,430316,Boone Trail Elementary,Lillington,"1425 Adcock Road, Lillington, NC 27546",-78.9506556,35.4000394,Harnett County Schools,Harnett,D,46.7,3,69.3,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1873,250344,Havelock Middle,Havelock,"102 Middle School Lane, Havelock, NC 28532",-76.8982898,34.877554,Craven County Schools,Craven,D,46.7,3,67.5,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1874,920532,Poe Elementary,Raleigh,"400 Peyton St, Raleigh, NC 27610",-78.6052477,35.7739988,Wake County Schools,Wake,C,46.7,3,65,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1875,761320,Charles W McCrary Elementary,Asheboro,"400 Ross St, Asheboro, NC 27203",-79.8180288,35.7128176,Asheboro City Schools,Randolph,C,46.6,3,88.4,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1876,410542,George C Simkins Jr Elementary,Greensboro,"3511 East Lee St, Greensboro, NC 27406",-79.725501,36.044825,Guilford County Schools,Guilford,D,46.6,3,80.3,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1877,700322,River Road Middle,Elizabeth City,"1701 River Road, Elizabeth City, NC 27909",-76.1976634,36.2754945,Pasquotank County Schools,Pasquotank,C,46.6,3,67.2,1.7,14.1,1.7,29.5,10.4,8.1,44.7,1,28.9,46355
1878,761336,North Asheboro Middle,Asheboro,"1861 N Asheboro School Rd, Asheboro, NC 27203",-79.822296,35.744645,Asheboro City Schools,Randolph,C,46.5,3,88.5,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1879,260367,Bill Hefner Elementary,Fayetteville,"7059 Calamar Drive, Fayetteville, NC 28314",-79.0451721,35.0684905,Cumberland County Schools,Cumberland,C,46.5,3,62,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1880,840303,Albemarle Middle,Albemarle,"1811 Badin Road, Albemarle, NC 28001",-80.1684118,35.3537524,Stanly County Schools,Stanly,C,46.5,3,56.6,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1881,330348,West Edgecombe Middle,Rocky Mount,"6301 Nobles Mill Pond Road, Rocky Mount, NC 27801",-77.7370229,35.904015,Edgecombe County Public School,Edgecombe,C,46.5,3,55.4,1.3,27.7,2.6,13.1,18,14.5,63.4,1,34,38818
1882,920370,Centennial Campus Middle,Raleigh,"1900 Main Campus Drive, Raleigh, NC 27606",-78.6876185,35.7585717,Wake County Schools,Wake,D,46.5,3,53.5,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1883,740388,South Central,Winterville,"570 W Forlines Road, Winterville, NC 28590",-77.429439,35.542228,Pitt County Schools,Pitt,C,46.5,3,53.4,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1884,570318,Madison High School,Marshall,"5740 US Hwy 25-70, Marshall, NC 28753",-82.6729452,35.8149074,Madison County Schools,Madison,C,46.5,3,48,11.4,0,1.8,16.5,12,7.8,5.1,2,22.4,44693
1885,650368,Sunset Park Elementary,Wilmington,"613 Alabama Ave, Wilmington, NC 28401",-77.9412036,34.2078187,New Hanover County Schools,New Hanover,C,46.4,3,90.4,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1886,780416,Union Elementary,Rowland,"2547 NC Hwy 710 South, Rowland, NC 28383",-79.2468535,34.6356369,Robeson County Schools,Robeson,C,46.4,3,84.6,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
1887,600565,University Park Creative Arts,Charlotte,"2400 Hildebrand St, Charlotte, NC 28216",-80.859141,35.2609885,Charlotte-Mecklenburg Schools,Mecklenburg,D,46.4,3,63,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1888,41H000,College Prep and Leadership Academy,Jamestown,"4201 Furniture Avenue, Jamestown, NC 27282",-79.922666,35.968148,Charter Schools,Guilford,D,46.4,3,62,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1889,640358,Red Oak Middle,Battleboro,"3170 Red Oak-Battleboro Road, Battleboro, NC 27809",-77.9000504,36.0371766,Nash-Rocky Mount Schools,Nash,C,46.4,3,55.4,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
1890,50Z000,Catamount School,Sylva,"100 Smoky Mountain Dr, Sylva, NC 28779",-83.199302,35.3535224,Lab Schools,Jackson,D,46.4,3,45.5,12.8,13.8,2.3,19.9,12.4,10.5,17.9,2,20.4,44502
1891,660306,Central Elementary,Jackson,"9742 NC Hwy 305, Jackson, NC 27845",-77.434285,36.418549,Northampton County Schools,Northampton,D,46.3,3,75.8,1.4,20.7,3.4,21.3,20.3,21.7,60.7,1,34.7,37233
1892,430336,Erwin Elementary,Erwin,"301 S 10th St, Erwin, NC 28339",-78.6699864,35.3254214,Harnett County Schools,Harnett,D,46.3,3,58.4,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1893,430346,Harnett Central High,Angier,"2911 Harnett Central Rd, Angier, NC 27501",-78.7796742,35.4633853,Harnett County Schools,Harnett,C,46.3,3,49.2,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1894,410530,Reedy Fork Elementary,Greensboro,"4571 Reedy Fork Parkway, Greensboro, NC 27405",-79.6963377,36.186193,Guilford County Schools,Guilford,D,46.2,3,72.3,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1895,470328,Scurlock Elementary,Raeford,"775 Rockfish Rd, Raeford, NC 28376",-79.178332,34.986055,Hoke County Schools,Hoke,C,46.2,3,59.4,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1896,360352,Chapel Grove Elementary,Gastonia,"5201 Lewis Road, Gastonia, NC 28052",-81.2491912,35.2076813,Gaston County Schools,Gaston,C,46.2,3,50.5,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1897,840356,South Stanly High,Norwood,"40488 S Stanly School Rd, Norwood, NC 28128",-80.1649421,35.2306162,Stanly County Schools,Stanly,C,46.2,3,43.8,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1898,41K000,Piedmont Classical High School,Browns Summit,"4100 Yanceyville St., Browns Summit, NC 27214",-79.7761497,36.1404549,Charter Schools,Guilford,C,46.2,3,22.6,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1899,34F000,Forsyth Academy,Winston-Salem,"5426 Shattalon Drive, Winston-Salem, NC 27106",-80.2992777,36.1692078,Charter Schools,Forsyth,D,46.1,3,81.9,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1900,920476,Lincoln Heights Elementary,Fuquay-Varina,"307 Bridge St, Fuquay-Varina, NC 27526",-78.8096817,35.589929,Wake County Schools,Wake,C,46.1,3,52.2,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1901,780336,Littlefield Middle,Lumberton,"9674 NC Hwy 41 N, Lumberton, NC 28358",-78.9170282,34.6453036,Robeson County Schools,Robeson,D,46,3,74.5,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
1902,190336,Jordan Matthews High,Siler City,"910 East Cardinal Street, Siler City, NC 27344",-79.4511385,35.7233728,Chatham County Schools,Chatham,C,46,3,74.3,0.9,11.2,0.4,14.2,12.3,5.7,27.3,3,13.1,73703
1903,470332,East Hoke Middle,Raeford,"4702 Fayetteville Rd, Raeford, NC 28376",-79.1709903,35.0062456,Hoke County Schools,Hoke,D,46,3,69.8,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1904,260359,E E Smith High,Fayetteville,"1800 Seabrook Road, Fayetteville, NC 28301",-78.8957584,35.0847821,Cumberland County Schools,Cumberland,C,46,3,64.9,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1905,620339,West Middle,Mount Gilead,"129 NC Hwy 109S, Mount Gilead, NC 27306",-79.943774,35.318228,Montgomery County Schools,Montgomery,D,45.9,3,59,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1906,110340,Erwin High,Asheville,"60 Lees Creek Road, Asheville, NC 28806",-82.6257481,35.6192827,Buncombe County Schools,Buncombe,C,45.9,3,58.2,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1907,390312,C. G. Credle Elementary,Oxford,"223 College St, Oxford, NC 27565",-78.592472,36.31453,Granville County Schools,Granville,D,45.8,3,78.6,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
1908,110342,Erwin Middle,Asheville,"20 Erwin Hills Road, Asheville, NC 28806",-82.6228321,35.6194901,Buncombe County Schools,Buncombe,D,45.8,3,68.4,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1909,410427,Johnson Street Global Studies,High Point,"1601 Johnson Street, High Point, NC 27262",-80.0177004,35.978227,Guilford County Schools,Guilford,C,45.8,3,60.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1910,260407,Lake Rim Elementary,Fayetteville,"1455 Hoke Loop Road, Fayetteville, NC 28314",-79.0765981,35.0494197,Cumberland County Schools,Cumberland,D,45.8,3,50,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1911,320312,C E Jordan High,Durham,"6806 Garrett Road, Durham, NC 27707",-78.9620817,35.9232466,Durham Public Schools,Durham,C,45.8,3,39.3,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1912,920403,East Garner Elementary,Garner,"5545 Jones Sausage Road, Garner, NC 27529",-78.586755,35.7072719,Wake County Schools,Wake,D,45.7,3,76.5,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1913,132332,Shady Brook Elementary,Kannapolis,"903 Rogers Lake Road, Kannapolis, NC 28081",-80.6416171,35.4742238,Kannapolis City Schools,Cabarrus,C,45.7,3,49.2,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1914,250320,Vanceboro-Farm Life Elementary,Vanceboro,"2000 Farm Life Avenue, Vanceboro, NC 28586",-77.1465944,35.3070019,Craven County Schools,Craven,D,45.6,3,79.6,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1915,920464,Knightdale Elementary,Knightdale,"109 Ridge St, Knightdale, NC 27545",-78.4782722,35.7839672,Wake County Schools,Wake,C,45.6,3,70.5,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1916,340530,Speas Elementary,Winston Salem,"2000 W Polo Road, Winston Salem, NC 27106",-80.2962505,36.1304261,Forsyth County Schools,Forsyth,D,45.6,3,50.3,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1917,230346,James Love Elementary,Shelby,"309 James Love Road, Shelby, NC 28152",-81.5673132,35.2652188,Cleveland County Schools,Cleveland,D,45.5,3,74.6,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1918,33A000,North East Carolina Prep,Tarboro,"274 Husky Trail, Tarboro, NC 27886",-77.5805893,35.8918605,Charter Schools,Edgecombe,C,45.5,3,61.2,1.3,27.7,2.6,13.1,18,14.5,63.4,1,34,38818
1919,360526,York Chester Middle,Gastonia,"601 S Clay Street, Gastonia, NC 28052",-81.192534,35.255431,Gaston County Schools,Gaston,D,45.5,3,60.9,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1920,720316,Perquimans County High,Hertford,"305 Edenton Road St, Hertford, NC 27944",-76.474272,36.184164,Perquimans County Schools,Perquimans,C,45.5,3,52.4,3.2,28.9,1.8,21.4,12.1,10.1,27,1,26.5,48337
1921,350324,Franklinton Middle,Franklinton,"3 N Main St, Franklinton, NC 27525",-78.4572191,36.1041922,Franklin County Schools,Franklin,C,45.4,3,68.3,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1922,410580,Union Hill Elementary,High Point,"3523 Triangle Lake Road, High Point, NC 27260",-79.9503099,35.9601381,Guilford County Schools,Guilford,C,45.4,3,63.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1923,410499,Oak Hill Elementary,High Point,"320 Wrightenberry Street, High Point, NC 27260",-80.025966,35.935871,Guilford County Schools,Guilford,C,45.4,3,60.2,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1924,761321,Donna L Loflin Elementary,Asheboro,"405 S Park St, Asheboro, NC 27203",-79.8197816,35.7016371,Asheboro City Schools,Randolph,C,45.3,3,84.1,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1925,920480,Lockhart Elementary,Knightdale,"1320 N Smithfield Rd, Knightdale, NC 27545",-78.484564,35.8032619,Wake County Schools,Wake,D,45.3,3,63.4,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1926,10380,South Graham Elementary,Graham,"320 Ivey Road, Graham, NC 27253",-79.3936579,36.0520937,Alamance-Burlington Schools,Alamance,D,45.3,3,46.4,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1927,610334,Mitchell High,Bakersville,"416 Ledger School Rd, Bakersville, NC 28705",-82.117424,35.970355,Mitchell County Schools,Mitchell,C,45.3,3,41.6,5.8,0,1.4,23.2,14.7,6.7,7.5,1,23.2,43967
1928,960338,Grantham Middle,Goldsboro,"3093 S US Hwy 13, Goldsboro, NC 27530",-78.1497816,35.2949716,Wayne County Public Schools,Wayne,D,45.2,3,57.9,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1929,600474,Newell Elementary,Charlotte,"325 Rocky River Road, West, Charlotte, NC 28213",-80.7535508,35.2867519,Charlotte-Mecklenburg Schools,Mecklenburg,D,45.2,3,53.5,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1930,10374,R Homer Andrews Elementary,Burlington,"2630 Buckingham Road, Burlington, NC 27217",-79.3834238,36.0944585,Alamance-Burlington Schools,Alamance,C,45.2,3,53.1,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1931,130340,Winecoff Elementary,Concord,"375 Winecoff Sch Road, Concord, NC 28027",-80.6179398,35.4464301,Cabarrus County Schools,Cabarrus,D,45.2,3,43.6,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1932,132336,Woodrow Wilson Elementary,Kannapolis,"800 N Walnut Street, Kannapolis, NC 28081",-80.6191188,35.508243,Kannapolis City Schools,Cabarrus,D,45.2,3,43.5,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1933,780344,Magnolia Elementary,Lumberton,"10928 US 301 North, Lumberton, NC 28360",-79.003576,34.711353,Robeson County Schools,Robeson,C,45.1,3,82.3,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
1934,260371,Ireland Drive Middle,Fayetteville,"1606 Ireland Drive, Fayetteville, NC 28304",-78.947474,35.0347441,Cumberland County Schools,Cumberland,C,45.1,3,71.3,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1935,320343,Lucas Middle,Durham,"923 Snow Hill Road, Durham, NC 27704",-78.886559,36.109108,Durham Public Schools,Durham,C,45.1,3,64.6,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1936,410310,Allen Jay Elementary,High Point,"1311 East Springfield Road, High Point, NC 27263",-79.9554544,35.9322724,Guilford County Schools,Guilford,D,45.1,3,58,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1937,920411,East Wake High,Wendell,"5101 Rolesville Rd, Wendell, NC 27591",-78.4245084,35.814153,Wake County Schools,Wake,C,45.1,3,54.8,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1938,100320,Lincoln Elementary,Leland,"1664 Lincoln Road, Leland, NC 28451",-78.0416709,34.261238,Brunswick County Schools,Brunswick,C,45,3,81.8,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1939,260454,Westover Middle,Fayetteville,"275 Bonanza Drive, Fayetteville, NC 28303",-78.99157,35.084335,Cumberland County Schools,Cumberland,C,45,3,72.6,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1940,80314,Bertie Middle,Windsor,"652 US Hwy 13 North, Windsor, NC 27983",-76.9645761,36.0476907,Bertie County Schools,Bertie,D,45,3,58.2,2.3,0,2,8,21.1,16.1,64.9,1,30.4,35433
1941,980336,Fike High,Wilson,"500 Harrison Dr N, Wilson, NC 27893",-77.9219147,35.7534636,Wilson County Schools,Wilson,C,45,3,15.1,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
1942,320376,Spring Valley Elementary,Durham,"2051 Northern Durham Prky, Durham, NC 27703",-78.8151489,35.956064,Durham Public Schools,Durham,C,44.9,3,61.7,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1943,600317,Whitewater Middle,Charlotte,"10201 Running Rapids Rd, Charlotte, NC 28214",-80.9900735,35.2830935,Charlotte-Mecklenburg Schools,Mecklenburg,C,44.9,3,50.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1944,100338,Supply Elementary,Supply,"51 Benton Road SE, Supply, NC 28462",-78.258371,34.0251019,Brunswick County Schools,Brunswick,D,44.8,3,84.7,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1945,850312,Germanton Elementary,Germanton,"6085 NC 8 Hwy South, Germanton, NC 27019",-80.2343319,36.2974712,Stokes County Schools,Stokes,D,44.8,3,53.2,9.5,0,1.5,16.9,12.9,6.1,8,2,16.6,50826
1946,330360,Martin Millennium Academy,Tarboro,"400 E Johnston St, Tarboro, NC 27886",-77.53671,35.9074529,Edgecombe County Public School,Edgecombe,C,44.8,3,44.3,1.3,27.7,2.6,13.1,18,14.5,63.4,1,34,38818
1947,260316,Lillian Black Elementary,Spring Lake,"125 S 3rd Street, Spring Lake, NC 28390",-78.9715054,35.1673597,Cumberland County Schools,Cumberland,C,44.7,3,75.3,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1948,320316,George L Carrington Middle,Durham,"227 Milton Road, Durham, NC 27712",-78.918438,36.086499,Durham Public Schools,Durham,C,44.7,3,68.9,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1949,650324,Edwin A Alderman Elementary,Wilmington,"2025 Independence Blvd, Wilmington, NC 28403",-77.90728,34.205779,New Hanover County Schools,New Hanover,C,44.7,3,67.8,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1950,260370,Ed V Baldwin Elementary,Hope Mills,"4441 Legion Road, Hope Mills, NC 28348",-78.9336749,34.978952,Cumberland County Schools,Cumberland,D,44.7,3,56.9,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1951,560316,East Franklin Elementary,Franklin,"100 Watauga St, Franklin, NC 28734",-83.37192,35.189442,Macon County Schools,Macon,D,44.7,3,42.4,5.9,14,0.4,22.3,11,11.1,10.4,2,26.5,46426
1952,230336,Shelby Intermediate,Shelby,"220 S Post Road, Shelby, NC 28152",-81.494743,35.279666,Cleveland County Schools,Cleveland,C,44.6,3,58.4,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1953,640320,Nash Central Middle,Nashville,"1638 South First Street, Nashville, NC 27856",-77.9568216,35.9564748,Nash-Rocky Mount Schools,Nash,D,44.6,3,55.9,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
1954,920536,Powell Elementary,Raleigh,"1130 Marlborough Rd, Raleigh, NC 27610",-78.6035183,35.7951663,Wake County Schools,Wake,D,44.6,3,49.7,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1955,760339,Providence Grove High,Climax,"5555 Mack Lineberry Rd, Climax, NC 27233",-79.7146969,35.8493379,Randolph County Schools,Randolph,C,44.6,3,41.6,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1956,470312,Hoke County High,Raeford,"505 S Bethel Road, Raeford, NC 28376",-79.2336953,34.9733043,Hoke County Schools,Hoke,C,44.5,3,71.5,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1957,260401,Morganton Road Elementary,Fayetteville,"102 Bonanza Drive, Fayetteville, NC 28303",-78.9872365,35.0796853,Cumberland County Schools,Cumberland,D,44.5,3,66.8,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1958,530343,Southern Lee High School,Sanford,"2301 Tramway Road, Sanford, NC 27332",-79.1855845,35.435039,Lee County Schools,Lee,C,44.5,3,64.5,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
1959,580312,E J Hayes Elementary,Williamston,"201 Andrews St, Williamston, NC 27892",-77.0624277,35.84707,Martin County Schools,Martin,D,44.5,3,58.2,2.4,0,1.6,57.6,13.4,13.1,47.5,1,30.2,43569
1960,260446,Terry Sanford High,Fayetteville,"2301 Fort Bragg Road, Fayetteville, NC 28303",-78.9151218,35.0649076,Cumberland County Schools,Cumberland,C,44.5,3,55.3,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1961,790374,Reidsville Middle,Reidsville,"1903 S Park Dr, Reidsville, NC 27320",-79.6804677,36.3284462,Rockingham County Schools,Rockingham,D,44.5,3,54.6,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1962,800340,East Rowan High,Salisbury,"175 St Luke's Church Rd, Salisbury, NC 28146",-80.4225268,35.5931729,Rowan-Salisbury Schools,Rowan,C,44.5,3,44.4,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
1963,120354,Mountain View Elementary,Morganton,"805 Bouchelle St, Morganton, NC 28655",-81.7015061,35.7538794,Burke County Schools,Burke,D,44.4,3,82.6,2.7,0,0.9,23.2,17,12.5,17.6,2,19.9,44946
1964,410376,Cyrus P Frazier Elementary,Greensboro,"4215 Galway Drive, Greensboro, NC 27406",-79.8251234,36.0121973,Guilford County Schools,Guilford,D,44.4,3,69.3,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1965,130329,Rocky River Elementary,Concord,"5454 Rocky River Road, Concord, NC 28025",-80.5980388,35.3422869,Cabarrus County Schools,Cabarrus,D,44.4,3,65.2,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1966,240371,South Columbus High,Tabor City,"40 Stallion Drive, Tabor City, NC 28463",-78.8150803,34.1730981,Columbus County Schools,Columbus,C,44.4,3,63.4,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1967,670308,Blue Creek Elementary,Jacksonville,"1260 Burgaw Hwy, Jacksonville, NC 28540",-77.4779123,34.7533537,Onslow County Schools,Onslow,D,44.4,3,62.1,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1968,42A000,KIPP Halifax College Prep,Halifax,"9986 Hwy 903, Halifax, NC 27839",-77.6812959,36.3675464,Charter Schools,Halifax,D,44.4,3,61.2,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
1969,920440,Green Elementary,Raleigh,"5307 Six Forks Road, Raleigh, NC 27609",-78.644422,35.854114,Wake County Schools,Wake,D,44.4,3,60.2,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1970,600562,Tuckaseegee Elementary,Charlotte,"2028 Little Rock Rd, Charlotte, NC 28214",-80.9419409,35.2497076,Charlotte-Mecklenburg Schools,Mecklenburg,D,44.4,3,50.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1971,230312,Burns High,Lawndale,"307 E Stagecoach Trail, Lawndale, NC 28090",-81.5324944,35.4193649,Cleveland County Schools,Cleveland,C,44.4,3,49.3,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1972,132330,Kannapolis Middle,Kannapolis,"1445 Oakwood Avenue, Kannapolis, NC 28081",-80.6387447,35.467353,Kannapolis City Schools,Cabarrus,D,44.4,3,39.7,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1973,400318,Greene County Intermediate,Snow Hill,"614 Middle School Road, Snow Hill, NC 28580",-77.6666262,35.491468,Greene County Schools,Greene,C,44.3,3,72.9,1.4,0,2.7,16,18.9,10.8,52.8,1,32,43591
1974,90330,East Bladen High,Elizabethtown,"5600 NC Hwy 87 East, Elizabethtown, NC 28337",-78.530589,34.580132,Bladen County Schools,Bladen,C,44.3,3,70.7,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
1975,550312,Battleground Elementary,Lincolnton,"201 Jeb Seagle Dr, Lincolnton, NC 28092",-81.2624659,35.4801701,Lincoln County Schools,Lincoln,D,44.3,3,65.6,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3,13.5,62963
1976,510332,Corinth-Holders Elementary,Zebulon,"3976 NC 231, Zebulon, NC 27597",-78.297015,35.7331302,Johnston County Schools,Johnston,D,44.3,3,59.1,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1977,740344,Farmville Central High,Farmville,"3308 E Wilson Street, Farmville, NC 27828",-77.5688377,35.5941998,Pitt County Schools,Pitt,C,44.3,3,49.9,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1978,510412,Clayton Middle,Clayton,"490 Guy Rd, Clayton, NC 27520",-78.4851543,35.6449995,Johnston County Schools,Johnston,D,44.3,3,44.8,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1979,920601,Wendell Middle,Wendell,"3409 NC Highway 97, Wendell, NC 27591",-78.3943197,35.8042512,Wake County Schools,Wake,D,44.2,3,60.2,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1980,250362,Roger Bell New Tech Academy,Havelock,"804 Fontana Boulevard, Havelock, NC 28532",-76.8806536,34.8810332,Craven County Schools,Craven,C,44.2,3,58.2,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1981,410325,Swann Middle School,Greensboro,"811 Cypress Street, Greensboro, NC 27405",-79.780809,36.0841568,Guilford County Schools,Guilford,D,44.2,3,58.2,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1982,930340,Northside K-8,Norlina,"164 Elementary Ave, Norlina, NC 27563",-78.1845782,36.4565504,Warren County Schools,Warren,D,44.2,3,53.2,2.7,26.5,2.1,14.9,16.1,18.7,61.2,1,29.7,38430
1983,390309,Butner-Stem Middle,Butner,"501 East D St, Butner, NC 27509",-78.7539691,36.140779,Granville County Schools,Granville,D,44.1,3,69.6,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
1984,600412,Hidden Valley Elementary,Charlotte,"5100 Snow White Ln, Charlotte, NC 28213",-80.784279,35.268156,Charlotte-Mecklenburg Schools,Mecklenburg,D,44.1,3,65.6,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1985,840316,East Albemarle Elementary,Albemarle,"1813 E Main Street, Albemarle, NC 28001",-80.168063,35.3508377,Stanly County Schools,Stanly,C,44.1,3,62.4,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1986,980390,Toisnot Middle,Wilson,"1301 Corbett Ave N, Wilson, NC 27893",-77.9107642,35.7444456,Wilson County Schools,Wilson,D,44.1,3,19.9,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
1987,710321,Heide Trask High,Rocky Point,"14328 NC Hwy 210, Rocky Point, NC 28457",-77.8925501,34.4377804,Pender County Schools,Pender,C,44,3,78,3,0,1.5,14.3,9.7,6.7,23.9,3,20.8,54900
