id,EOG_quintile,percent_EDS,child_abuse_rate,children_conc_pov,parent,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county
1356,3,52.3,1.7,14.1,1.7,29.5,10.4,8.1,44.7,1,28.9,46355
1357,3,47.3,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1358,3,62.6,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1359,3,57.3,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1360,3,57.1,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1361,3,71.2,7.7,33.8,0,30.1,16.7,6.2,37.1,1,28.8,43302
1362,3,65.3,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1363,3,65.2,5,0,1.8,29.2,11.8,12,33.8,1,26.2,46411
1364,3,50.7,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1365,3,49.5,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1366,3,38.2,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1367,3,37.3,0.9,11.2,0.4,14.2,12.3,5.7,27.3,3,13.1,73703
1368,3,36,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1369,3,79.5,2.7,0,0.9,23.2,17,12.5,17.6,2,19.9,44946
1370,3,70.3,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1371,3,65.6,7.7,33.8,0,30.1,16.7,6.2,37.1,1,28.8,43302
1372,3,57,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
1373,3,55.8,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1374,3,39.3,7.8,0,1.5,15.2,11.8,13.8,6.7,3,20.1,47183
1375,3,74.6,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1376,3,66.1,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1377,3,58.7,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
1378,3,56,9,0,1.8,19.8,9.3,4.9,15,3,13.5,60801
1379,3,55,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1380,3,49,3,0,0,13,11.6,13.4,35.4,2,19.5,51746
1381,3,26.3,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1382,3,75.8,3.1,0,1.2,31.1,16.8,13.9,15.2,2,20.2,49070
1383,3,64.2,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1384,3,60.1,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1385,3,59.3,7.8,0,1.5,15.2,11.8,13.8,6.7,3,20.1,47183
1386,3,57.8,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1387,3,67.2,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1388,3,61.5,9.1,0,0.7,9,14.3,7.7,7.3,2,23.3,44756
1389,3,61.4,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1390,3,60.8,9,0,1.8,19.8,9.3,4.9,15,3,13.5,60801
1391,3,57.4,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1392,3,51.9,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1393,3,50.7,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1394,3,44.8,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
1395,3,40,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
1396,3,75.6,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1397,3,65.3,8.9,39.4,2.4,28.5,15.7,12.5,55.3,1,29.2,38023
1398,3,57.6,8.9,13.7,1.5,23.3,11.1,9.4,33.2,2,22.6,50149
1399,3,55.7,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1400,3,51.6,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1401,3,42.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1402,3,37.6,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1403,3,35.2,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1404,3,78.1,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1405,3,73.9,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1406,3,73,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1407,3,54.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1408,3,53.9,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1409,3,52.4,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1410,3,41.5,0.7,5.3,1.3,7.8,5.9,3.3,29.4,3,9.2,71920
1411,3,36.9,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1412,3,28.3,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1413,3,4,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1414,3,63.6,5.9,14,0.4,22.3,11,11.1,10.4,2,26.5,46426
1415,3,61.8,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
1416,3,54,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1417,3,51.1,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1418,3,28.9,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1419,3,4,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1420,3,80,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1421,3,77.2,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
1422,3,72.7,0.1,21.4,1.3,16.3,18.6,7.1,49,1,33.1,42807
1423,3,58.9,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1424,3,51.3,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1425,3,46.9,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
1426,3,45.2,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1427,3,42.4,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1428,3,65.9,0.3,43.5,0.7,26.1,13.1,14,39.5,1,28.2,42618
1429,3,57.8,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1430,3,57.7,1.4,0,0.9,19.9,8,6.4,21.8,3,14.1,59471
1431,3,53.9,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1432,3,52.5,6.2,0,1.4,18.3,16.1,6.9,13,1,24.3,39502
1433,3,74.4,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1434,3,51.4,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1435,3,50.3,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1436,3,33.9,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
1437,3,60.1,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1438,3,57.8,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1439,3,50.8,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1440,3,46.6,0.7,5.3,1.3,7.8,5.9,3.3,29.4,3,9.2,71920
1441,3,42.3,0.5,0,0,8.5,10.3,8.3,6.2,2,20.5,42878
1442,3,30.9,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1443,3,66.7,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1444,3,64.6,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1445,3,58.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1446,3,45.7,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1447,3,42.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1448,3,74.5,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
1449,3,69.4,7.8,4.1,1,13.1,8.2,5.6,15.9,3,15,54012
1450,3,68.6,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1451,3,63.6,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1452,3,63.2,5,0,1.8,29.2,11.8,12,33.8,1,26.2,46411
1453,3,59.8,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1454,3,57.8,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1455,3,51.1,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
1456,3,64.9,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1457,3,49.2,11.1,0,1,9.6,14,8.8,7.6,2,25.8,41262
1458,3,73.5,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1459,3,60.4,2.7,0,0.9,23.2,17,12.5,17.6,2,19.9,44946
1460,3,55.6,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1461,3,55.3,0.5,0,0,8.5,10.3,8.3,6.2,2,20.5,42878
1462,3,51.4,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1463,3,46.9,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1464,3,46,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1465,3,42.3,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1466,3,36.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1467,3,28.6,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1468,3,63,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1469,3,62.7,3.1,0,1.2,31.1,16.8,13.9,15.2,2,20.2,49070
1470,3,58.9,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1471,3,48.4,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1472,3,47.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1473,3,17.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1474,3,57.3,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1475,3,17.4,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
1476,3,81.5,2.7,0,0.9,23.2,17,12.5,17.6,2,19.9,44946
1477,3,61,2.9,0,1.7,27,17.5,5.3,12.5,2,18.8,49138
1478,3,42.1,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1479,3,39.6,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1480,3,69.5,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1481,3,68.4,6.2,0,1.4,18.3,16.1,6.9,13,1,24.3,39502
1482,3,66.7,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1483,3,53.7,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1484,3,45.7,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
1485,3,42.9,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1486,3,37.4,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1487,3,16.4,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1488,3,60.5,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3,13.5,62963
1489,3,44.4,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1490,3,41,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1491,3,24.1,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
1492,3,74,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1493,3,62.7,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
1494,3,50.7,2.4,26.5,1.6,21,19.3,12.7,38.1,1,26.5,45517
1495,3,50.3,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1496,3,46.5,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1497,3,41.3,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
1498,3,37.8,8.9,13.7,1.5,23.3,11.1,9.4,33.2,2,22.6,50149
1499,3,84,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1500,3,59.7,2.7,26.5,2.1,14.9,16.1,18.7,61.2,1,29.7,38430
1501,3,56.5,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1502,3,55.9,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1503,3,48.5,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1504,3,43.9,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1505,3,72.5,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1506,3,64.6,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1507,3,62.8,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1508,3,51.4,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1509,3,32.9,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1510,3,79.2,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1511,3,73.8,0.1,21.4,1.3,16.3,18.6,7.1,49,1,33.1,42807
1512,3,73.4,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1513,3,69.9,5.2,0,3.7,19.4,17.8,13,12.9,2,29.2,39735
1514,3,60.7,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1515,3,59.2,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1516,3,51.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1517,3,43,1.4,20.7,3.4,21.3,20.3,21.7,60.7,1,34.7,37233
1518,3,9.2,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1519,3,87,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
1520,3,66.3,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1,37.2,40433
1521,3,60,4.3,4,2.5,19.9,19.4,13.5,15.8,2,22.6,46342
1522,3,59.8,1.6,28.7,0.9,26.6,23.4,14.3,48.2,1,27.3,42725
1523,3,59.7,3.2,28.9,1.8,21.4,12.1,10.1,27,1,26.5,48337
1524,3,54.5,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1525,3,46.8,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3,13.5,62963
1526,3,44.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1527,3,72.7,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1528,3,61.3,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1,37.2,40433
1529,3,54.3,2.7,0,0.9,23.2,17,12.5,17.6,2,19.9,44946
1530,3,46.6,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3,13.5,62963
1531,3,42.8,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1532,3,71.2,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
1533,3,63.9,2.3,0,2,8,21.1,16.1,64.9,1,30.4,35433
1534,3,60.2,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1535,3,57.5,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1536,3,53.7,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1537,3,68.8,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
1538,3,64.9,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1539,3,62.8,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1540,3,61.9,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1541,3,59.9,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1542,3,55.7,1.4,0,0.9,19.9,8,6.4,21.8,3,14.1,59471
1543,3,55.4,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1544,3,88.3,3,0,1.5,14.3,9.7,6.7,23.9,3,20.8,54900
1545,3,70.1,0.1,21.4,1.3,16.3,18.6,7.1,49,1,33.1,42807
1546,3,57.2,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1547,3,52.6,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1548,3,64,12.5,11.4,2,16.6,13.3,11.6,16,1,25.9,42831
1549,3,57.7,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1550,3,56.6,1.6,28.7,0.9,26.6,23.4,14.3,48.2,1,27.3,42725
1551,3,52.9,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1552,3,50.9,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1553,3,46.9,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1554,3,73.5,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
1555,3,65.6,2.7,26.5,2.1,14.9,16.1,18.7,61.2,1,29.7,38430
1556,3,55.7,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1557,3,54.9,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1558,3,51.9,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1559,3,51.8,4.3,4,2.5,19.9,19.4,13.5,15.8,2,22.6,46342
1560,3,38.3,2.9,0,1.7,27,17.5,5.3,12.5,2,18.8,49138
1561,3,26.8,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1562,3,63.3,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1563,3,54.2,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1564,3,51.6,4.1,0,0.7,45.9,16.5,15.4,10.9,2,24.4,41701
1565,3,56,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1566,3,41,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
1567,3,78,7.8,4.1,1,13.1,8.2,5.6,15.9,3,15,54012
1568,3,60.4,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1569,3,59.8,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1570,3,49.8,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
1571,3,44.9,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1572,3,44.5,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1573,3,73.3,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1574,3,64.3,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1575,3,59.3,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1576,3,54.7,6.7,0,2.5,16.1,10.7,11.6,25,2,28.1,46447
1577,3,42.9,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1578,3,34,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1579,3,91.9,2.7,0,0.9,23.2,17,12.5,17.6,2,19.9,44946
1580,3,77.5,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1581,3,71.9,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1582,3,65.5,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1583,3,65,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1584,3,57.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1585,3,48.6,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1586,3,40.7,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
1587,3,40.5,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
1588,3,39.1,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1589,3,50.1,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1590,3,46.4,7.8,4.1,1,13.1,8.2,5.6,15.9,3,15,54012
1591,3,24.3,3,0,2.6,22.8,10.2,2.8,11.5,3,12.4,64426
1592,3,71.9,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1593,3,70.1,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1594,3,59,5.8,0,1.4,23.2,14.7,6.7,7.5,1,23.2,43967
1595,3,56.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1596,3,47.9,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1597,3,76,7.8,4.1,1,13.1,8.2,5.6,15.9,3,15,54012
1598,3,71.9,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1599,3,67.1,3.1,0,1.2,31.1,16.8,13.9,15.2,2,20.2,49070
1600,3,14.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1601,3,55.4,9.5,0,1.5,16.9,12.9,6.1,8,2,16.6,50826
1602,3,42,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1603,3,38.5,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
1604,3,55.1,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1605,3,51.8,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1606,3,51,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1607,3,50.8,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1608,3,72.7,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
1609,3,71.5,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1610,3,67.6,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
1611,3,63.8,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1612,3,60.3,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1613,3,59.8,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1614,3,58.3,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1615,3,40.5,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
1616,3,90.1,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1617,3,61.8,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1618,3,53.5,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
1619,3,53.4,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1620,3,45.2,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1621,3,42,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1622,3,35.3,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1623,3,75.8,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1624,3,51.6,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1625,3,51.5,5.2,0,1.1,12.3,12.5,5.5,7.1,2,23.3,41864
1626,3,25.8,12.8,13.8,2.3,19.9,12.4,10.5,17.9,2,20.4,44502
1627,3,69.4,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1628,3,60.1,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1629,3,52.5,0.3,43.5,0.7,26.1,13.1,14,39.5,1,28.2,42618
1630,3,39.3,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1631,3,70.5,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
1632,3,50.5,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1633,3,40.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1634,3,84.6,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1635,3,65.1,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1636,3,64.2,6.4,0,2.3,14.9,13.9,8.9,11.8,2,20.1,43972
1637,3,56.9,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1638,3,54.2,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1639,3,54.1,1.7,14.1,1.7,29.5,10.4,8.1,44.7,1,28.9,46355
1640,3,53.8,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1641,3,51.4,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1,37.2,40433
1642,3,50.2,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1643,3,79.3,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1644,3,66.3,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1645,3,66.1,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1646,3,64.7,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1647,3,64.1,12.8,13.8,2.3,19.9,12.4,10.5,17.9,2,20.4,44502
1648,3,58.6,6.7,0,2.5,16.1,10.7,11.6,25,2,28.1,46447
1649,3,48.2,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
1650,3,36.3,3,0,2.6,22.8,10.2,2.8,11.5,3,12.4,64426
1651,3,36,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1652,3,75.5,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1653,3,65.9,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1654,3,65.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1655,3,63.5,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1656,3,60.6,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1657,3,59.5,0,0,1.8,7.2,21.2,9.9,39.3,1,30.6,40653
1658,3,57.4,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
1659,3,48.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1660,3,44.2,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1661,3,76.7,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
1662,3,66.9,7.8,4.1,1,13.1,8.2,5.6,15.9,3,15,54012
1663,3,63.6,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1664,3,60,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1665,3,55.7,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1666,3,55,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1667,3,54.5,6.4,0,2.3,14.9,13.9,8.9,11.8,2,20.1,43972
1668,3,47.6,11.1,0,1,9.6,14,8.8,7.6,2,25.8,41262
1669,3,38,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
1670,3,51.7,5.8,0,1.4,23.2,14.7,6.7,7.5,1,23.2,43967
1671,3,49.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1672,3,49.2,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
