EOG_quintile,percent_EDS,child_abuse_rate,children_conc_pov,elevated_lead,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county
1,22.40,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,22.20,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,22.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,22.10,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
1,22.10,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,22.10,7.80,0.00,1.50,15.20,11.80,13.80,6.70,3,20.10,47183
2,22.00,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
1,22.00,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
1,21.90,12.80,13.80,2.30,19.90,12.40,10.50,17.90,2,20.40,44502
2,21.80,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,21.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,21.80,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,21.60,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,21.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,21.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,21.40,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
2,21.40,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,21.40,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,21.30,3.20,0.00,0.90,11.90,12.60,9.20,18.40,2,9.00,65955
2,21.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
4,21.10,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
2,21.00,0.00,0.00,1.00,47.30,6.00,5.60,11.40,2,12.90,64768
1,21.00,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
3,20.90,3.20,0.00,0.90,11.90,12.60,9.20,18.40,2,9.00,65955
2,20.90,2.60,0.00,0.70,13.00,11.50,9.70,8.70,2,21.30,51398
2,20.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,20.80,12.50,11.40,2.00,16.60,13.30,11.60,16.00,1,25.90,42831
2,20.60,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,20.60,13.80,16.70,1.40,24.40,14.00,10.60,26.30,1,27.10,42728
2,20.50,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
1,20.40,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
2,20.40,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,20.40,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,20.40,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,20.30,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,20.30,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,20.30,3.50,13.90,1.50,18.60,13.20,7.40,14.10,3,13.50,62963
2,20.20,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,20.10,0.90,11.20,0.40,14.20,12.30,5.70,27.30,3,13.10,73703
2,20.10,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
1,20.10,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,20.00,2.70,0.00,0.90,23.20,17.00,12.50,17.60,2,19.90,44946
3,19.90,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
2,19.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,19.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,19.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,19.80,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
1,19.80,3.10,24.40,0.80,9.80,8.10,6.60,7.40,3,14.20,48489
2,19.70,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,19.60,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,19.60,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,19.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,19.50,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
1,19.30,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
1,19.10,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
2,19.10,9.00,0.00,1.80,19.80,9.30,4.90,15.00,3,13.50,60801
1,18.90,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,18.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,18.80,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,18.70,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
1,18.70,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,18.70,4.30,4.00,2.50,19.90,19.40,13.50,15.80,2,22.60,46342
1,18.70,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
2,18.60,3.50,13.90,1.50,18.60,13.20,7.40,14.10,3,13.50,62963
1,18.60,2.60,5.30,1.10,15.10,14.30,7.10,23.70,2,18.70,53738
1,18.50,3.00,0.00,2.60,22.80,10.20,2.80,11.50,3,12.40,64426
3,18.50,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
2,18.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,18.40,2.50,0.00,1.30,11.80,15.10,16.50,36.70,1,22.70,43121
1,18.30,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
2,18.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,18.30,0.90,11.20,0.40,14.20,12.30,5.70,27.30,3,13.10,73703
1,18.30,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,18.30,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
1,18.20,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
1,18.10,0.00,0.00,1.00,47.30,6.00,5.60,11.40,2,12.90,64768
1,18.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,17.90,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,17.80,3.00,0.00,2.60,22.80,10.20,2.80,11.50,3,12.40,64426
1,17.80,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,17.60,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
3,17.50,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,17.50,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
1,17.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,17.50,12.50,11.40,2.00,16.60,13.30,11.60,16.00,1,25.90,42831
3,17.40,1.60,14.10,1.50,28.90,14.30,5.70,41.30,2,22.20,48984
2,17.40,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
1,17.30,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
3,17.30,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,17.20,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,17.10,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,17.10,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,16.90,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,16.60,0.20,14.60,2.30,17.80,15.90,15.20,26.70,1,24.20,41869
1,16.60,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,16.50,4.60,8.90,0.50,14.40,7.80,10.30,17.00,3,19.00,60163
3,16.40,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
1,16.30,1.40,0.00,0.90,19.90,8.00,6.40,21.80,3,14.10,59471
2,16.10,1.40,0.00,0.90,19.90,8.00,6.40,21.80,3,14.10,59471
1,16.10,3.50,13.90,1.50,18.60,13.20,7.40,14.10,3,13.50,62963
2,16.00,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,16.00,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,15.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,15.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,15.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,15.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,15.70,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
1,15.60,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,15.50,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
3,15.40,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,15.30,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,15.20,3.20,0.00,0.90,11.90,12.60,9.20,18.40,2,9.00,65955
2,15.20,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
3,15.10,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
1,15.00,0.90,11.20,0.40,14.20,12.30,5.70,27.30,3,13.10,73703
1,15.00,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
1,15.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,15.00,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
2,14.90,2.40,0.00,1.60,57.60,13.40,13.10,47.50,1,30.20,43569
2,14.90,0.90,11.20,0.40,14.20,12.30,5.70,27.30,3,13.10,73703
3,14.90,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,14.90,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
1,14.70,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,14.50,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
1,14.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,14.30,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,14.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,14.00,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
1,14.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,13.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,13.90,3.30,3.50,1.40,13.70,17.50,9.90,20.30,2,19.10,48372
1,13.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,13.90,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
2,13.80,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,13.70,1.70,14.10,1.70,29.50,10.40,8.10,44.70,1,28.90,46355
1,13.70,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
3,13.70,7.80,4.10,1.00,13.10,8.20,5.60,15.90,3,15.00,54012
2,13.60,4.70,29.80,2.00,24.50,15.50,11.80,60.40,1,32.90,40263
2,13.60,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,13.40,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
1,13.40,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,13.40,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,13.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,13.30,3.10,24.40,0.80,9.80,8.10,6.60,7.40,3,14.20,48489
1,13.30,12.50,11.40,2.00,16.60,13.30,11.60,16.00,1,25.90,42831
1,13.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,13.10,1.40,0.00,0.90,19.90,8.00,6.40,21.80,3,14.10,59471
1,13.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,12.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,12.80,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,12.70,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,12.70,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,12.50,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,12.40,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,12.20,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
1,12.20,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
1,12.10,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,12.10,7.80,4.10,1.00,13.10,8.20,5.60,15.90,3,15.00,54012
2,11.80,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,11.80,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,11.70,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,11.60,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,11.60,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
1,11.60,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
1,11.40,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,11.40,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
1,11.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,11.00,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
1,11.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,10.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,10.70,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
1,10.40,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,10.30,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
1,10.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,10.00,5.00,0.00,1.80,29.20,11.80,12.00,33.80,1,26.20,46411
1,9.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,9.90,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,9.80,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
2,9.80,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
1,9.80,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,9.70,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,9.60,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,9.50,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
3,9.20,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,9.20,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,9.10,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,9.00,4.00,13.00,1.30,6.70,11.90,10.20,41.40,2,18.40,58956
2,9.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,8.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,8.60,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,8.50,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,8.50,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,8.50,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
1,8.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,8.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,8.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,8.20,4.00,13.00,1.30,6.70,11.90,10.20,41.40,2,18.40,58956
2,8.10,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
2,8.10,12.80,13.80,2.30,19.90,12.40,10.50,17.90,2,20.40,44502
2,7.90,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
2,7.90,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
2,7.70,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,7.60,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,7.60,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
1,7.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,7.50,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
2,7.40,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,7.40,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,7.40,8.90,13.70,1.50,23.30,11.10,9.40,33.20,2,22.60,50149
1,7.20,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,7.20,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,7.10,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
1,7.00,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,6.90,3.50,13.90,1.50,18.60,13.20,7.40,14.10,3,13.50,62963
2,6.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,6.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,6.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,6.30,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
1,6.20,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,6.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,6.10,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
1,6.00,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
1,6.00,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,5.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,5.90,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
1,5.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,5.80,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,5.60,2.90,1.80,1.70,13.40,10.50,7.90,37.60,2,20.50,51225
1,5.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,5.40,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,5.30,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,5.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,5.10,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,5.10,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,5.00,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
